"area","epiweek","Rt","CIlow","CIup","Rtnext","CIupnext","CIlownext","sgss_s_positive","sgss_s_negative","total_cases","probs","sgss_s_negative_corrected","sgss_s_positive_corrected","freq"
"Surrey Heath","49",1.30673529486325,1.15185273797958,1.53401410763727,1.34216990051676,1.70483254904298,1.14600340744155,40,54,115,0.919122536770115,49.6326169855862,44.3673830144138,52.8006563676449
"Surrey Heath","50",1.34216990051676,1.14600340744155,1.70483254904298,1.33475123590795,1.75926322011564,1.13382130984446,30,148,210,1,148,30,83.1460674157303
"Sutton","46",1.01142790197745,0.86846936925977,1.14994610659489,1.09701209776969,1.23350465771273,0.950425777811453,47,7,325,0.860384762991817,6.02269334094272,47.9773066590573,11.1531358165606
"Sutton","47",1.09701209776969,0.950425777811453,1.23350465771273,1.31042762224083,1.47127658316377,1.16422350895999,106,45,256,0.92700308709258,41.7151389191661,109.284861080834,27.6259198140173
"Sutton","48",1.31042762224083,1.16422350895999,1.47127658316377,1.5298113095467,1.72330068228901,1.3613066023728,88,61,215,0.962820310594126,58.7320389462417,90.2679610537583,39.4174758028468
"Sutton","49",1.5298113095467,1.3613066023728,1.72330068228901,1.63406353294234,1.90565163107079,1.40911656374391,143,170,345,0.983656019456578,167.221523307618,145.778476692382,53.4254068075458
"Sutton","50",1.63406353294234,1.40911656374391,1.90565163107079,1.63445827728524,1.95242781017519,1.38574472376068,175,340,594,1,340,175,66.0194174757282
"Swale","45",1.3420341328563,1.22725286914247,1.5013094394611,1.19326023460424,1.29698015625014,1.06993346909471,25,50,406,0.986057209960734,49.3028604980367,25.6971395019633,65.7371473307156
"Swale","47",1.11802201898612,0.997502476113929,1.21122047985288,1.11860822010537,1.21666803756402,1.01981548109703,33,141,707,0.99737474726085,140.62983936378,33.3701606362202,80.821746760793
"Swale","48",1.11860822010537,1.01981548109703,1.21666803756402,1.13274451068204,1.24526758557726,1.03932906854579,32,267,759,0.99871089070781,266.655807818985,32.3441921810147,89.1825444210653
"Swale","49",1.13274451068204,1.03932906854579,1.24526758557726,1.12633597626127,1.28409747813031,0.999422525235024,24,408,853,0.999444910666209,407.773523551813,24.2264764481867,94.3920193406975
"Swale","50",1.12633597626127,0.999422525235024,1.28409747813031,1.10495339073816,1.28672510399509,0.957479173373175,35,499,1035,1,499,35,93.4456928838951
"Swindon","49",1.13414953160218,0.932341477606594,1.36556269763543,1.29689850605976,1.66513348891768,1.00448916551137,110,7,249,0.927055261298321,6.48938682908825,110.510613170912,5.54648446930619
"Swindon","50",1.29689850605976,1.00448916551137,1.66513348891768,1.3369963818414,1.78846789012186,0.990234370189022,75,44,245,1,44,75,36.9747899159664
"Tameside","46",0.674421171395256,0.576656951044004,0.763264926429265,0.668022998881971,0.76460376180251,0.565321070150662,478,6,844,0.131737876480089,0.790427258880534,483.209572741119,0.163311417124077
"Tandridge","47",1.15739972973538,0.979936150173778,1.31217516686853,1.28611111110566,1.46364125169321,1.13090317158542,39,17,110,0.95871461221381,16.2981484076348,39.7018515923652,29.1038364422049
"Tandridge","48",1.28611111110566,1.13090317158542,1.46364125169321,1.41742788319381,1.66413448537293,1.2170670446164,21,27,67,0.979319146051491,26.4416169433903,21.5583830566097,55.0867019653964
"Tandridge","49",1.41742788319381,1.2170670446164,1.66413448537293,1.4845799203212,1.83884103439172,1.22116595037488,23,53,129,0.990995286911204,52.5227502062938,23.4772497937062,69.1088818503866
"Tandridge","50",1.4845799203212,1.22116595037488,1.83884103439172,1.48556955599791,1.88460741870605,1.20411713684109,43,102,208,1,102,43,70.3448275862069
"Teignbridge","50",1.0493738179784,0.907409489108149,1.28078163863743,1.04981690975257,1.2987523886735,0.89441156684999,15,6,64,1,6,15,28.5714285714286
"Telford and Wrekin","45",0.95585881754071,0.840981376150383,1.08099066523288,0.811717162858639,0.918646046539013,0.701180095874179,225,18,554,0.0684979374588035,1.23296287425846,241.767037125742,0.50739212932447
"Telford and Wrekin","46",0.811717162858639,0.701180095874179,0.918646046539013,0.756463712676183,0.866909802510626,0.643379221146196,88,10,587,0.160859397442629,1.60859397442629,96.3914060255737,1.64142242288397
"Telford and Wrekin","47",0.756463712676183,0.643379221146196,0.866909802510626,0.811088509097816,0.933156774030539,0.692780045679907,121,11,408,0.283168797837673,3.1148567762144,128.885143223786,2.35973998198061
"Telford and Wrekin","50",0.981251590721518,0.776107420941014,1.24788222988163,0.992842562426287,1.29950007264678,0.757055731792911,128,7,201,1,7,128,5.18518518518519
"Tendring","49",1.51561748239656,1.25980708871515,1.81499848393039,1.66502798215292,2.12663757408353,1.30728325770974,11,8,90,0.902551520272572,7.22041216218058,11.7795878378194,38.0021692746346
"Test Valley","50",1.14246104156345,0.898750985694936,1.50681732251031,1.15154708961983,1.56322991714139,0.881893207772583,13,8,78,1,8,13,38.0952380952381
"Tewkesbury","50",1.05086954347265,0.953823042425445,1.12923093122454,1.04772656650005,1.13181914599182,0.947318466574407,37,8,63,1,8,37,17.7777777777778
"Thanet","45",1.37219718132553,1.19993069871228,1.56139542387658,1.0765278617157,1.21868750902894,0.931139349031225,35,59,415,0.980691196416294,57.8607805885613,36.1392194114387,61.5540219027248
"Thanet","46",1.0765278617157,0.931139349031225,1.21868750902894,0.955911221539832,1.08623702095717,0.823199512514299,11,30,675,0.992503867278253,29.7751160183476,11.2248839816524,72.6222341910917
"Thanet","47",0.955911221539832,0.823199512514299,1.08623702095717,0.988176524553032,1.11731525121053,0.85938340339949,13,51,586,0.996348263486482,50.8137614378106,13.1862385621894,79.396502246579
"Thanet","48",0.988176524553032,0.85938340339949,1.11731525121053,1.11253221392956,1.26779042704317,0.970715637084818,19,147,548,0.998205904317673,146.736267934698,19.2637320653021,88.3953421293361
"Thanet","50",1.20494161470425,0.999174403121203,1.46688382112831,1.21137476298969,1.52506477985445,0.973055948912031,7,302,589,1,302,7,97.7346278317152
"Three Rivers","48",1.22127876689727,1.05824047559946,1.39120610114687,1.43140234397895,1.66471454615122,1.21921191366349,32,23,98,0.801558770386355,18.4358517188862,36.5641482811138,33.5197303979748
"Three Rivers","49",1.43140234397895,1.21921191366349,1.66471454615122,1.55191052486297,1.90101329111837,1.26494116891957,31,38,104,0.903730333582666,34.3417526761413,34.6582473238587,49.7706560523787
"Three Rivers","50",1.55191052486297,1.26494116891957,1.90101329111837,1.5592073382737,1.96012480901446,1.25289415851027,48,90,199,1,90,48,65.2173913043478
"Thurrock","45",1.10590646020259,0.944316550365037,1.29757976876432,1.03664287798388,1.21399713235477,0.870356255960731,44,9,234,0.764921518036791,6.88429366233112,46.1157063376689,12.9892333251531
"Thurrock","47",1.07619616804438,0.909188952009184,1.24781160483771,1.40034273396926,1.59951701206986,1.21969287060024,74,23,329,0.945887138830506,21.7554041931016,75.2445958068984,22.4282517454656
"Thurrock","48",1.40034273396926,1.21969287060024,1.59951701206986,1.85124717601602,2.09431758947409,1.64896732848871,59,43,280,0.972711331042233,41.826587234816,60.173412765184,41.006458073349
"Thurrock","49",1.85124717601602,1.64896732848871,2.09431758947409,2.07578241862031,2.39347783007528,1.77637829806914,86,87,365,0.98807272161568,85.9623267805642,87.0376732194358,49.68920623154
"Thurrock","50",2.07578241862031,1.77637829806914,2.39347783007528,2.01785695725105,2.34615061180357,1.67898048575384,125,429,937,1,429,125,77.4368231046931
"Tonbridge and Malling","47",1.27994057866831,1.16465790119166,1.36235823165595,1.30327785617117,1.4014509503511,1.21204896310887,39,34,237,0.994479133874639,33.8122905517377,39.1877094482623,46.3182062352572
"Tonbridge and Malling","48",1.30327785617117,1.21204896310887,1.4014509503511,1.32804195662764,1.46389408744979,1.2408626840498,16,65,249,0.997285011254572,64.8235257315472,16.1764742684528,80.0290441130212
"Tonbridge and Malling","49",1.32804195662764,1.2408626840498,1.46389408744979,1.32711714334799,1.52654033841308,1.22306721910267,34,89,331,0.998829977056406,88.8958679580201,34.1041320419799,72.2730633805042
"Tonbridge and Malling","50",1.32711714334799,1.22306721910267,1.52654033841308,1.30839715537382,1.53099178194288,1.19862403083806,33,205,553,1,205,33,86.1344537815126
"Tower Hamlets","45",1.06801568203154,0.931241347081959,1.22137972495027,0.952653780593209,1.08448023493515,0.826621519735854,206,23,647,0.627835217430635,14.4402100009046,214.559789999095,6.30576855934699
"Tower Hamlets","46",0.952653780593209,0.826621519735854,1.08448023493515,0.993900485782379,1.12334226359945,0.868461523568061,76,7,823,0.814736888895497,5.70315822226848,77.2968417777315,6.87127496658853
"Tower Hamlets","47",0.993900485782379,0.868461523568061,1.12334226359945,1.2299581026706,1.37908626368038,1.0935590235997,170,30,694,0.90062054132496,27.0186162397488,172.981383760251,13.5093081198744
"Tower Hamlets","48",1.2299581026706,1.0935590235997,1.37908626368038,1.55091164619469,1.72518118569549,1.39233469437376,147,47,602,0.948665976552163,44.5873008979517,149.412699102048,22.9831447927586
"Tower Hamlets","49",1.55091164619469,1.39233469437376,1.72518118569549,1.74121534894153,1.99624952125617,1.49637863345678,185,142,736,0.97724639958715,138.768988741375,188.231011258625,42.4369996150995
"Tower Hamlets","50",1.74121534894153,1.49637863345678,1.99624952125617,1.75645522489707,2.05543154402205,1.4646335678813,222,402,1264,1,402,222,64.4230769230769
"Trafford","45",0.755977171340485,0.65190302185473,0.876484615794489,0.679037107962791,0.794438233325163,0.558544804316215,662,8,838,0.0814794117736711,0.651835294189369,669.348164705811,0.0972888498790103
"Trafford","46",0.679037107962791,0.558544804316215,0.794438233325163,0.714430409630302,0.824582744172266,0.593169240484511,569,8,737,0.187815599905897,1.50252479924718,575.497475200753,0.260402911481313
"Trafford","47",0.714430409630302,0.593169240484511,0.824582744172266,0.858359039540123,0.994969252005349,0.735243199184495,252,11,359,0.322738210099127,3.5501203110904,259.44987968891,1.34985563159331
"Trafford","48",0.858359039540123,0.735243199184495,0.994969252005349,1.04361660838745,1.26349071941544,0.844648913845496,248,7,262,0.492837499579262,3.44986249705483,251.550137502945,1.35288725374699
"Trafford","49",1.04361660838745,0.844648913845496,1.26349071941544,1.12817819983039,1.48539843728902,0.852930071804086,163,13,175,0.69310173012329,9.01032249160277,166.989677508397,5.11950141568339
"Trafford","50",1.12817819983039,0.852930071804086,1.48539843728902,1.13034014135466,1.55589163586083,0.838105649786931,158,17,222,1,17,158,9.71428571428571
"Tunbridge Wells","45",1.23967725153776,1.09436404860821,1.36489754320136,1.24685796635632,1.355642741039,1.08219407983746,19,6,93,0.962549352619396,5.77529611571638,19.2247038842836,23.1011844628655
"Tunbridge Wells","47",1.29009588009316,1.14354761375336,1.41787695173868,1.3545092386875,1.5276232281711,1.22636831812207,21,21,110,0.992809362999422,20.8489966229879,21.1510033770121,49.6404681499711
"Tunbridge Wells","48",1.3545092386875,1.22636831812207,1.5276232281711,1.39061993399073,1.58796558475905,1.25109849533609,25,25,83,0.996460850224485,24.9115212556121,25.0884787443879,49.8230425112243
"Tunbridge Wells","49",1.39061993399073,1.25109849533609,1.58796558475905,1.38361745469113,1.62373032713772,1.21948846905291,26,62,168,0.998474087717816,61.9053934385046,26.0946065614954,70.3470379983007
"Tunbridge Wells","50",1.38361745469113,1.21948846905291,1.62373032713772,1.36562223199422,1.62917360746209,1.18998358388065,30,186,289,1,186,30,86.1111111111111
"Uttlesford","47",1.05032468720308,0.839522752274398,1.23651896313436,1.24236575624483,1.46153915541854,1.04401625494259,12,7,88,0.827699767912926,5.79389837539048,13.2061016246095,30.4942019757394
"Uttlesford","49",1.47242352675729,1.23148774542495,1.76448753148834,1.59380829692417,2.05859221039149,1.2563449586801,16,12,75,0.957923915908615,11.4950869909034,16.5049130090966,41.0538821103692
"Uttlesford","50",1.59380829692417,1.2563449586801,2.05859221039149,1.60503801386663,2.16432135820579,1.22753803824721,14,39,137,1,39,14,73.5849056603774
"Vale of White Horse","50",1.32863983400382,1.07974009911755,1.72724850824755,1.33378653646284,1.80374527711559,1.06817560777724,24,9,132,1,9,24,27.2727272727273
"Walsall","49",0.955740280552327,0.843150721242855,1.07954681385683,1.03803571080986,1.23847125837974,0.87962110933383,314,20,483,0.698749269779865,13.9749853955973,320.025014604403,4.18412736395129
"Walsall","50",1.03803571080986,0.87962110933383,1.23847125837974,1.05293085762073,1.29150417172167,0.872879129454088,245,62,470,1,62,245,20.1954397394137
"Waltham Forest","47",1.17117868636863,1.05456670656627,1.28291351880132,1.32478711326515,1.44387712436962,1.21407302245207,118,30,537,0.90212192341933,27.0636577025799,120.93634229742,18.2862552044459
"Waltham Forest","48",1.32478711326515,1.21407302245207,1.44387712436962,1.48654840900052,1.61803781981111,1.37081003255692,135,71,513,0.94948222338823,67.4132378605643,138.586762139436,32.7248727478468
"Waltham Forest","49",1.48654840900052,1.37081003255692,1.61803781981111,1.5777434635161,1.77774039165446,1.41531308023095,189,193,829,0.977618919156879,188.680451397278,193.319548602722,49.3927883238947
"Waltham Forest","50",1.5777434635161,1.41531308023095,1.77774039165446,1.5750498023119,1.81496664411521,1.39001994174429,220,442,1186,1,442,220,66.7673716012085
"Wandsworth","47",0.948285452326486,0.773280350077065,1.12593404662696,1.29551476328191,1.51914490367601,1.08369476779225,80,21,316,0.825037047994272,17.3257780078797,83.6742219921203,17.1542356513661
"Wandsworth","48",1.29551476328191,1.08369476779225,1.51914490367601,1.74297432399534,2.00820277741486,1.51106977797297,100,43,288,0.905801716912882,38.9494738272539,104.050526172746,27.237394284793
"Wandsworth","49",1.74297432399534,1.51106977797297,2.00820277741486,2.04132041775489,2.45040513095075,1.70569052844581,117,121,374,0.957169535578817,115.817513805037,122.182486194963,48.6628209264861
"Wandsworth","50",2.04132041775489,1.70569052844581,2.45040513095075,2.09653246003746,2.59020542169683,1.69090497974104,167,315,703,1,315,167,65.3526970954357
"Warrington","46",0.706844153950423,0.594646048237838,0.834881008747246,0.771262864723564,0.90702960340192,0.64774556233954,475,9,526,0.20679899743954,1.86119097695586,482.138809023044,0.384543590280136
"Warwick","49",1.21107736309932,1.02983708255327,1.43738421755416,1.26023947041698,1.58240982100547,1.01364678289141,91,8,143,0.90653677179463,7.25229417435704,91.747705825643,7.32554967106772
"Warwick","50",1.26023947041698,1.01364678289141,1.58240982100547,1.25326544096077,1.6438442539603,0.96926135931692,115,13,222,1,13,115,10.15625
"Watford","47",1.11285718392802,0.982926741136953,1.23507614641374,1.23093027770063,1.37816385491185,1.10435592748871,43,7,136,0.649656064679929,4.5475924527595,45.4524075472405,9.09518490551901
"Watford","48",1.23093027770063,1.10435592748871,1.37816385491185,1.33840683310082,1.53057357977971,1.1815522931023,58,15,118,0.790855881268567,11.8628382190285,61.1371617809715,16.2504633137377
"Watford","49",1.33840683310082,1.1815522931023,1.53057357977971,1.37969097231595,1.63085199131833,1.17945644897462,54,78,165,0.897835682592011,70.0311832421769,61.9688167578231,53.0539266986188
"Watford","50",1.37969097231595,1.17945644897462,1.63085199131833,1.36947711851377,1.64424368058507,1.15898068693737,58,142,262,1,142,58,71
"Waverley","47",0.989445104337416,0.806728272751303,1.14852435576714,1.16602199030371,1.36365174972703,0.981125246920514,43,10,108,0.859769087900911,8.59769087900911,44.4023091209909,16.2220582622813
"Waverley","48",1.16602199030371,0.981125246920514,1.36365174972703,1.36982759903425,1.63679723311121,1.15504733527623,36,14,78,0.925940272970007,12.9631638215801,37.0368361784199,25.9263276431602
"Waverley","49",1.36982759903425,1.15504733527623,1.63679723311121,1.47480938441781,1.8880348339442,1.17447585384997,49,30,89,0.966729585513334,29.0018875654,49.9981124346,36.7112500827848
"Waverley","50",1.47480938441781,1.17447585384997,1.8880348339442,1.48678936194672,1.97629188362235,1.14217860102993,35,71,148,1,71,35,66.9811320754717
"Wealden","45",1.20632266851959,1.14502568198475,1.26348543917683,1.20319216488262,1.25703613036658,1.13641154645417,22,10,98,0.888029512229793,8.88029512229793,23.1197048777021,27.750922257181
"Wealden","46",1.20319216488262,1.13641154645417,1.25703613036658,1.20181411186377,1.25775139177085,1.1342554993843,18,10,189,0.953863527547268,9.53863527547268,18.4613647245273,34.0665545552596
"Wealden","47",1.20181411186377,1.1342554993843,1.25775139177085,1.20307005605106,1.27495430665694,1.14590061462464,24,36,223,0.977066751153792,35.1744030415365,24.8255969584635,58.6240050692275
"Wealden","48",1.20307005605106,1.14590061462464,1.27495430665694,1.20281256351721,1.32971525245497,1.14912103155471,49,55,166,0.98862088904252,54.3741488973386,49.6258511026614,52.2828354782102
"Wealden","49",1.20281256351721,1.14912103155471,1.32971525245497,1.19706670831616,1.38282142347181,1.13899023559398,33,75,165,0.995071814541119,74.6303860905839,33.3696139094161,69.1022093431333
"Wealden","50",1.19706670831616,1.13899023559398,1.38282142347181,1.18815966853724,1.38642448768171,1.1288038561878,27,131,228,1,131,27,82.9113924050633
"Wellingborough","49",1.09933074640396,1.00039649331261,1.3289956075123,1.10640136953937,1.43863815558563,0.993167125732434,46,11,83,0.956576860344281,10.5223454637871,46.4776545362129,18.4602551996265
"Wellingborough","50",1.10640136953937,0.993167125732434,1.43863815558563,1.10139871528691,1.47915386792206,0.986140692246702,58,13,136,1,13,58,18.3098591549296
"Welwyn Hatfield","47",1.03525891057108,0.867264721742115,1.14900497865824,1.11720803057435,1.28252434456919,0.982512327912194,65,6,148,0.773485647544825,4.64091388526895,66.3590861147311,6.53649842995627
"Welwyn Hatfield","48",1.11720803057435,0.982512327912194,1.28252434456919,1.21117245693574,1.4665473718046,1.04589189106225,55,8,105,0.874424988551391,6.99539990841113,56.0046000915889,11.1038093784304
"Welwyn Hatfield","49",1.21117245693574,1.04589189106225,1.4665473718046,1.25873218360915,1.64824611147906,1.04479396727734,56,28,128,0.941803731161931,26.3705044725341,57.6294955274659,31.3934577053977
"Welwyn Hatfield","50",1.25873218360915,1.04479396727734,1.64824611147906,1.25986354221415,1.71575276274057,1.03765206586991,46,71,185,1,71,46,60.6837606837607
"West Berkshire","46",0.853606082644931,0.672948000103137,1.0329354772007,0.945817395379239,1.13481909155393,0.755904575433746,93,11,189,0.677816664459423,7.45598330905365,96.5440166909463,7.1692147202439
"West Berkshire","47",0.945817395379239,0.755904575433746,1.13481909155393,1.26962442275258,1.52202021860885,1.06956363957677,92,12,119,0.812571502110246,9.75085802532295,94.249141974677,9.37582502434899
"West Berkshire","48",1.26962442275258,1.06956363957677,1.52202021860885,1.60522287125957,1.90497274647728,1.35111081255604,50,8,70,0.898381655844175,7.1870532467534,50.8129467532466,12.3914711150921
"West Berkshire","49",1.60522287125957,1.35111081255604,1.90497274647728,1.72913556400041,2.13555374662761,1.37364958522678,52,17,83,0.953588427958178,16.211003275289,52.788996724711,23.4942076453464
"West Berkshire","50",1.72913556400041,1.37364958522678,2.13555374662761,1.72521377569781,2.19930126227301,1.32315139137333,143,81,235,1,81,143,36.1607142857143
"West Oxfordshire","50",1.53757463649224,1.1560763790921,2.01630761777281,1.57488942936482,2.12751709697012,1.13893255797846,36,6,85,1,6,36,14.2857142857143
"Westminster","47",0.891586369513365,0.747670076575256,1.05670023664492,1.17028269008749,1.36771922319023,0.993424753189302,85,17,253,0.828645958678039,14.0869812975267,87.9130187024733,13.8107659779673
"Westminster","48",1.17028269008749,0.993424753189302,1.36771922319023,1.56083577516837,1.80757902565142,1.34592403572825,92,24,214,0.907930623823041,21.790334971753,94.209665028247,18.7847715273733
"Westminster","49",1.56083577516837,1.34592403572825,1.80757902565142,1.81392324322435,2.20277503472919,1.50199978908358,65,37,206,0.958191100416662,35.4530707154165,66.5469292845835,34.7579124660946
"Westminster","50",1.81392324322435,1.50199978908358,2.20277503472919,1.86561497425509,2.33115720638744,1.49525036226234,89,136,362,1,136,89,60.4444444444444
"Wigan","45",0.751210872203447,0.68715510870825,0.808366337841885,0.732183489972599,0.792313274777735,0.665297543169332,1064,18,1614,0.0963622766411208,1.73452097954017,1080.26547902046,0.160306929717207
"Wigan","46",0.732183489972599,0.665297543169332,0.792313274777735,0.76203676846398,0.83078228231253,0.698330009811331,689,6,1195,0.217521872973725,1.30513123784235,693.694868762158,0.187788667315446
"Wigan","47",0.76203676846398,0.698330009811331,0.83078228231253,0.819015373926737,0.900270700301234,0.752742638502525,461,7,808,0.364214984533876,2.54950489173713,465.450495108263,0.544766002507934
"Wigan","48",0.819015373926737,0.752742638502525,0.900270700301234,0.855369250842094,0.952779672666407,0.775602034401617,403,8,603,0.538783997388332,4.31027197910666,406.689728020893,1.04872797545174
"Wigan","49",0.855369250842094,0.775602034401617,0.952779672666407,0.861441867599929,0.995923004881729,0.751444362868595,336,12,518,0.73081484389145,8.7697781266974,339.230221873303,2.52005118583259
"Wigan","50",0.861441867599929,0.751444362868595,0.995923004881729,0.858146355526287,1.01381340664501,0.730820501916628,332,17,484,1,17,332,4.87106017191977
"Wiltshire","45",1.04543199988387,0.971396583913618,1.1430590814241,0.987105368768699,1.06397177802,0.881361685063363,41,6,439,0.296462247564618,1.77877348538771,45.2212265146123,3.78462443699512
"Wiltshire","46",0.987105368768699,0.881361685063363,1.06397177802,0.952129698009998,1.02662118912473,0.833188845821309,130,10,543,0.52346911991447,5.2346911991447,134.765308800855,3.73906514224621
"Wiltshire","47",0.952129698009998,0.833188845821309,1.02662118912473,0.963934688592739,1.03885599877228,0.867777473193733,107,15,502,0.693598281693586,10.4039742254038,111.596025774596,8.52784772574081
"Wiltshire","48",0.963934688592739,0.867777473193733,1.03885599877228,0.996414828981915,1.12271860697468,0.90862928843809,99,8,296,0.821941976183726,6.57553580946981,100.42446419053,6.14536056959795
"Wiltshire","49",0.996414828981915,0.90862928843809,1.12271860697468,1.01557853494321,1.21217312903311,0.902165567040293,102,13,305,0.914735187250759,11.8915574342599,103.10844256574,10.3404847254434
"Wiltshire","50",1.01557853494321,0.902165567040293,1.21217312903311,1.01761767171524,1.23707946014588,0.888568598852119,115,36,332,1,36,115,23.841059602649
"Winchester","50",1.29553976612049,0.93768575950654,1.82880806537065,1.32323519329136,1.95743468741321,0.923327817529996,18,15,76,1,15,18,45.4545454545455
"Windsor and Maidenhead","47",0.912868375803772,0.754963670169878,1.06868886849926,1.07814581431857,1.25027501818056,0.912385948649262,74,23,191,0.669312915341606,15.3941970528569,81.6058029471431,15.8703062400587
"Windsor and Maidenhead","48",1.07814581431857,0.912385948649262,1.25027501818056,1.3345235257732,1.57696496025254,1.11641023430709,78,15,153,0.80496873359542,12.0745310039313,80.9254689960687,12.9833666708939
"Windsor and Maidenhead","49",1.3345235257732,1.11641023430709,1.57696496025254,1.50749709664827,1.94668164298567,1.18969136988539,64,26,130,0.905591394228986,23.5453762499536,66.4546237500464,26.1615291666152
"Windsor and Maidenhead","50",1.50749709664827,1.18969136988539,1.94668164298567,1.53952438570171,2.08438103628382,1.18002686256575,58,95,208,1,95,58,62.0915032679739
"Wirral","47",0.684539854738186,0.544255710338963,0.831043592538422,0.909825567323958,1.09556136791574,0.745266497227234,187,9,338,0.564315270508841,5.07883743457957,190.92116256542,2.59124358907121
"Wirral","49",1.21419443920922,1.00664802478559,1.47126038311239,1.39536929115265,1.80102657325243,1.07407037413273,113,6,130,0.85991342027282,5.15948052163692,113.840519478363,4.33569791734195
"Wirral","50",1.39536929115265,1.07407037413273,1.80102657325243,1.43018036210295,1.91905120448973,1.04578416789496,146,7,201,1,7,146,4.57516339869281
"Woking","47",1.19045018649757,1.11279517595263,1.26830842232559,1.20540258316352,1.31212830547965,1.13453270719925,34,11,140,0.680904192063424,7.48994611269766,37.5100538873023,16.6443246948837
"Woking","48",1.20540258316352,1.13453270719925,1.31212830547965,1.21846519271562,1.3715582258854,1.14051140110891,38,77,185,0.813132557414035,62.6112069208807,52.3887930791193,54.4445277572876
"Woking","49",1.21846519271562,1.14051140110891,1.3715582258854,1.21957652983505,1.42159217112649,1.13040123989191,41,129,210,0.910014096827765,117.391818490782,52.6081815092183,69.0540108769304
"Woking","50",1.21957652983505,1.13040123989191,1.42159217112649,1.20828061480176,1.42575902296613,1.11671709621714,35,175,271,1,175,35,83.3333333333333
"Wokingham","47",1.09919950950165,0.962577124699976,1.22298802565841,1.20448781588142,1.34325805701551,1.08039154909933,43,19,163,0.784216624737695,14.9001158700162,47.0998841299838,24.032444951639
"Wokingham","48",1.20448781588142,1.08039154909933,1.34325805701551,1.31437808266936,1.49591016802385,1.17105466333699,42,38,164,0.881109049326344,33.4821438744011,46.5178561255989,41.8526798430013
"Wokingham","49",1.31437808266936,1.17105466333699,1.49591016802385,1.36744270255661,1.63825900749323,1.17844696334632,49,64,205,0.945126442069701,60.4880922924609,52.5119077075391,53.5292852145671
"Wokingham","50",1.36744270255661,1.17844696334632,1.63825900749323,1.36671983929955,1.67925578595102,1.15991663373058,76,102,306,1,102,76,57.3033707865169
"Wolverhampton","48",0.952887562948969,0.849225478694106,1.06269170831396,1.03060853717191,1.1579958145,0.923465317769526,247,19,608,0.465292162252251,8.84055108279277,257.159448917207,3.32351544465894
"Wolverhampton","49",1.03060853717191,0.923465317769526,1.1579958145,1.05619608626444,1.24630345090604,0.911953652584898,392,31,594,0.66913102385692,20.7430617395645,402.256938260436,4.9037971015519
"Wolverhampton","50",1.05619608626444,0.911953652584898,1.24630345090604,1.05305058896946,1.28336938166791,0.888596197602569,415,87,674,1,87,415,17.3306772908367
"Worthing","49",1.30111874698218,1.02814674125258,1.69806466903877,1.39315554374819,1.97403944058822,1.03455840837142,7,10,28,0.98348829816282,9.8348829816282,7.1651170183718,57.8522528331071
"Worthing","50",1.39315554374819,1.03455840837142,1.97403944058822,1.40715740998549,2.0718301398038,1.02073188270968,16,53,80,1,53,16,76.8115942028985
"York","47",0.747010615713655,0.600177110911851,0.911434180294428,0.87044753089101,1.05112988274405,0.701759020818748,42,7,237,0.432988216748877,3.03091751724214,45.9690824827579,6.18554595355539
"York","49",1.09727461077116,0.877133368930939,1.33417725649719,1.25113340433266,1.69910383520731,0.931349655536222,40,13,128,0.783504540165315,10.1855590221491,42.8144409778509,19.2180358908473
